address,national_phone,lat,lon,rating,google_maps_uri,website,user_rating_count,name,primary_type_display,price_level
"Sahrayı Cedit, Çelik Sk. No:20, 34734 Kadıköy/İstanbul",0542 694 04 58,40.9858143,29.0872167,4.6,https://maps.google.com/?cid=9190893851131633780,,100.0,PWB Peanut waffle sahrayı cedit,Tatlı,
"Barbaros Mah. Halk Cad, Barbaros, Kardelen Sk. Palladium Tower, 34758 Ataşehir/İstanbul",(0216) 504 07 20,40.9842066,29.100442800000003,4.5,https://maps.google.com/?cid=4822365177019027683,,1917.0,Grill Prime Palladium Tower,Restoran,
"Barbaros, Sütçü Yolu Cd. No:85A, 34746 Ataşehir/İstanbul",(0216) 470 01 34,40.985171,29.0981252,4.5,https://maps.google.com/?cid=6253203797394903161,,495.0,Üstadlar Ocakbaşı,Restoran,
"Küçükbakkalköy, Işıklar Cd. sevinç apt no:18/B, 34750 Ataşehir/İstanbul",(0216) 469 06 16,40.9842928,29.113487100000004,4.9,https://maps.google.com/?cid=4274404662515641081,,550.0,Lahmacunun Efendisi,Restoran,
"Küçükbakkalköy, Dilek Sabancı Cd. No:2, 34750 Ataşehir/İstanbul",(0216) 573 63 62,40.9839454,29.1155063,4.7,https://maps.google.com/?cid=16968232751724922366,https://instagram.com/uclerbalikdunyasi?igshid=MzRlODBiNWFlZA==,346.0,ÜÇLER BALIK DÜNYASI,Restoran,₺₺
"Küçükbakkalköy, Işıklar Cd. no:37/A, 34758 Ataşehir/İstanbul",0538 357 58 22,40.9851334,29.10814,4.5,https://maps.google.com/?cid=1981907877330363990,,171.0,İkinci Bahar Ocakbaşı,Restoran,
"Atatürk, Girne Cd No:40/A, 34758 Ataşehir/İstanbul",(0216) 455 24 00,40.9871803,29.1319037,4.6,https://maps.google.com/?cid=12246625540704976925,https://www.pizzadavilla.com/,162.0,Pizza Da' Villa,Pizza,
"Atatürk Mahallesi, Mozaik Çarşı Avm, Atatürk, Turgut Özal Blv., 34758 Ataşehir/İstanbul",(0216) 456 23 89,40.9898261,29.1353233,4.7,https://maps.google.com/?cid=5437658367974112584,https://www.esininmutfagi.com.tr/,493.0,1999 Ataşehir Esin'in Mutfağı,Restoran,
"Rasimpaşa, Tayyareci Sami Sk. No:20 D:B, 34716 Kadıköy/İstanbul",(0216) 346 40 14,40.9937629,29.0257168,4.6,https://maps.google.com/?cid=13369249739345755236,,1816.0,Balıkçı Lokantası,Restoran,₺₺
"Rasimpaşa, Duatepe Sk. No:42/A, 34716 Kadıköy/İstanbul",0538 219 03 89,40.9955974,29.029671300000004,4.8,https://maps.google.com/?cid=12416979231733123481,https://paitanramenhouse.com/,531.0,Paitan Ramen and Gyoza House,Restoran,
"Rasimpaşa, Karakolhane Cd. No:81, 34716 Kadıköy/İstanbul",,40.9970325,29.028979600000003,4.5,https://maps.google.com/?cid=171140573686907419,https://www.instagram.com/salepepekadikoy/,559.0,Salepepe Tokyo Style Pizza,Restoran,
"Osmanağa, Yoğurtçu Şükrü Sk. No:13, 34714 Kadıköy/İstanbul",0531 023 05 30,40.9923028,29.0257961,4.6,https://maps.google.com/?cid=6711273451992695840,,590.0,Hookah Place Kadiköy,Çay/Kahve,
"Rasimpaşa, Recaizade Sk. No:93/A, 34660 Kadıköy/İstanbul",0535 498 72 64,40.994119,29.0296686,4.8,https://maps.google.com/?cid=12239818370908572789,,203.0,Yell Coffee & Atelier,Çay/Kahve,
"Rasimpaşa, Recaizade Sk. No: 50 A, 34716, 34714 Kadıköy/İstanbul",0506 040 38 25,40.9940579,29.0288153,4.7,https://maps.google.com/?cid=748901094077367723,https://www.flakebreakfast.com/,241.0,Flake Breakfast & More,Çay/Kahve,
"Rasimpaşa, Duatepe Sk. No: 53 D:1A, 34716 Kadıköy/İstanbul",,40.9957584,29.0302426,4.6,https://maps.google.com/?cid=11828216097974741374,,898.0,Müjgan Yeldeğirmeni,Kahvaltı,₺₺
"Hasanpaşa, Kurbağalıdere Cd. 37/B, 34734 Kadıköy/İstanbul",(0216) 347 37 38,40.993864,29.036383999999995,4.6,https://maps.google.com/?cid=238061747760870590,,2506.0,Fül Fül Çorba,Restoran,₺₺
"Brand Burger, Acıbadem, Sarayardı Cd. No:45, 34718 Kadıköy/İstanbul",(0216) 428 85 84,40.9953254,29.038370200000003,4.7,https://maps.google.com/?cid=8650688493466335316,https://apps.apple.com/tr/app/brand-burger/id1673396463?l=tr,874.0,BRAND BURGER,Hamburger,
"Hasanpaşa, Fahrettin Kerim Gökay Cd No:9, 34722 Kadıköy/İstanbul",(0216) 338 98 95,40.9937931,29.0381593,4.7,https://maps.google.com/?cid=6018584784543228398,https://www.feslegen.com/,430.0,Fesleğen Makarna Kadıköy,İtalyan Mutfağı,
"Dumlupınar Mah. Mandıra Cad, Fikirtepe, Özen Sk. No: 1, 34720 Kadıköy/İstanbul",444 8 464,40.9953987,29.0555559,4.5,https://maps.google.com/?cid=12533083985114639779,https://www.espressolab.com/,289.0,Espressolab Fikirtepe,Çay/Kahve,₺₺
"Fikirtepe Mahallesi, Rüzgar Sokak, Elite Concept Şua Sitesi A1 Blok Altı No: 44AA, Fikirtepe, 34720 Kadıköy/İstanbul",(0216) 755 88 43,40.9960392,29.0540588,4.5,https://maps.google.com/?cid=14023131174540949878,https://v.pizza/,207.0,Pizza V Fikirtepe,Pizza,
"Şua Elite Consept, Fikirtepe, Özen Sk. A3 Blok No:41 CF, 34720 Kadıköy/İstanbul",(0216) 456 34 56,40.9952931,29.0551585,4.7,https://maps.google.com/?cid=3381659291411467057,https://kilislifiko.com/,502.0,Kilisli Fiko Fikirtepe,Restoran,
"Yeni Fikirtepe Konutları, Kiptaş Torkam Sitesi Dumlupınar Mh, Çeşme Sk.24/A Dükkan.9, Dumlupınar, 34720 Kadıköy/İstanbul",0553 436 72 90,40.9920549,29.0607355,5.0,https://maps.google.com/?cid=17234679921428237263,https://menu-online.co/mishaburgerpizza/webstore/welcome,270.0,Misha Burger & Pizza,Restoran,
"Merdivenköy Mahallesi Nur Sk. No:1/1E Business İstanbul, Merdivenköy, 34732 Kadıköy/İstanbul",(0216) 629 90 00,40.9924712,29.0674859,4.8,https://maps.google.com/?cid=8753347009926669805,https://www.instagram.com/bafettofikirtepe/,111.0,Bafetto Pizza Fikirtepe,Pizza,
"Şehit, Örnek, Şht. Cahar Dudayev Cd. 73/B, 34704 Ataşehir/İstanbul",0544 445 80 47,40.9957764,29.0781467,4.6,https://maps.google.com/?cid=18412726849660525246,,234.0,Lotus Coffee,Çay/Kahve,
"Örnek, Şht. Cahar Dudayev Cd. no:18, 34704 Ataşehir/İstanbul",(0216) 472 12 73,40.9956112,29.0767931,4.7,https://maps.google.com/?cid=10968485109467416559,,468.0,Bay Ali Baba,Restoran,
"Örnek, Şht. Cahar Dudayev Cd. No:120, 34704 Ataşehir/İstanbul",(0216) 472 56 56,40.9955541,29.085330700000004,4.5,https://maps.google.com/?cid=15480157738344986386,,248.0,Adanali Dürümcü Eren Usta,Türk Mutfağı,₺₺
"Mustafa Kemal, 3004. Cd., 34707 Ataşehir/İstanbul",(0216) 317 37 44,40.9979056,29.0901331,4.6,https://maps.google.com/?cid=17162773627801997304,https://m.facebook.com/Karaca-BALIK-EV%C4%B0-Ata%C5%9Fehir-672023769622441/,329.0,Karaca Balık Evi,Restoran,₺₺
"Mustafa Kemal mahallesi 3004 cad 23 /A Ataşehir Finans merkezi yolu üzeri water garden, dk mesafe de, Mustafa Kemal, a 2, 34704 Ataşehir/İstanbul",0544 226 22 62,40.998218,29.090939,4.6,https://maps.google.com/?cid=14855360877994309656,https://instagram.com/atasehircancana?igshid=YmMyMTA2M2Y=,213.0,Ataşehir Cancana Restaurant,Restoran,₺₺
"Barbaros Mah. Kızılbegonya Sok. No.10/1, Watergarden AVM, Barbaros, 34746 Ataşehir/İstanbul",(0216) 504 00 60,40.9984082,29.0999834,4.6,https://maps.google.com/?cid=3092637905416827970,https://www.thehunger.com.tr/,3189.0,The Hunger Watergarden,Restoran,₺₺₺
"watergarden avm, Barbaros, Ahlat Sk. No:2 A19, 34758 Ataşehir/İstanbul",(0216) 629 28 95,40.9979342,29.0997846,4.7,https://maps.google.com/?cid=6482740978579232642,,340.0,KONOHA WATERGARDEN,Restoran,
"Aydınevler Batı, Nida Kule, barbaros mahallesi, Begonya Sk. no:1, 34746 Ataşehir, Barbaros, 34100 Maltepe/İstanbul",0850 532 1518,40.9993225,29.096584,4.9,https://maps.google.com/?cid=13780310759035088758,https://restomenum.com/,134.0,RestoMenum - Cafe Restoran Adisyon Programı,,
"barbaros mahallesi begonya sokak nidakule, kuzey no:3, Barbaros, 34746 Ataşehir/İstanbul",0537 441 65 55,40.9998617,29.0985879,4.5,https://maps.google.com/?cid=13166421023309341646,http://www.yakup2atasehir.com/,211.0,Yakup 2 Ataşehir,Türk Mutfağı,
"Barbaros, Gelincik Sk no:1/1 a iç kapı:6, 34746 Ataşehir/İstanbul",(0216) 688 80 04,40.9942916,29.1106244,4.9,https://maps.google.com/?cid=14374296190060708137,https://thejie.com.tr/,788.0,"Jie - Chinese, Japanese, Thai Cuisine",Restoran,
"Barbaros, Ataşehir Blv. No:216, 34746 Ataşehir/İstanbul",(0216) 688 80 00,40.9941042,29.1103738,4.5,https://maps.google.com/?cid=11777304108914208967,http://www.thehunger.com.tr/,2261.0,The Hunger Bulvar 216,Restoran,₺₺₺
"Barbaros, Gelin Sok. No:2 D:6 C blok, 34746 Ataşehir/İstanbul",0533 573 41 52,40.9941082,29.1103163,4.6,https://maps.google.com/?cid=11610636428763463991,http://loxxi.com.tr/,134.0,Loxxi Brasserie,Restoran,
"Bulvar 216 Alışveriş Merkezi, Barbaros, Gelincik Sk No:2 C Blok 3, 34746 Ataşehir/İstanbul",(0216) 688 70 00,40.9941478,29.1102,4.5,https://maps.google.com/?cid=17725734309981963064,http://www.sushi-manga.com/,317.0,Sushi Manga Ataşehir,Uzak Doğu Mutfağı,
"Atatürk Mahallesi Ertuğrul Gazi Sokak 2RK D2 blok no:10 Metropol Avm, Atatürk, 34758 Ataşehir/İstanbul",(0216) 514 87 77,40.9942851,29.123042200000004,4.8,https://maps.google.com/?cid=3740472744696342151,https://quickchina.com.tr/,8182.0,Quick China Metropol AVM,Uzak Doğu Mutfağı,₺₺₺
"Atatürk, Ataşehir Blv. A Blok No:1/8 Zemin Kat, 34758 Ataşehir/İstanbul",0501 058 90 11,40.9932721,29.1248811,4.6,https://maps.google.com/?cid=11600865166189851158,http://www.dellafame.com.tr/,1182.0,Della Fame,İtalyan Mutfağı,
"Atatürk, Ertuğrul Gazi Sk., 34758 Ataşehir/İstanbul",(0216) 771 20 85,40.9937149,29.1228967,4.6,https://maps.google.com/?cid=13266574312045076364,http://www.thehunger.com.tr/,3047.0,The Hunger Metropol AVM,Restoran,₺₺₺
"Atatürk, Ataşehir Blv. Ata 3/2 Blok No:10 S, 34758 Ataşehir/İstanbul",(0216) 755 04 44,40.9927165,29.121508,4.8,https://maps.google.com/?cid=17419756718491704119,,349.0,Çorbacı Çağan,Restoran,
"Sevim Residence, Tatlısu, Akif İnan Sk. No:16, 34774 Ümraniye/İstanbul",(0216) 527 77 35,40.9981427,29.1352854,4.5,https://maps.google.com/?cid=5910774730584849609,https://myoistanbul.com.tr/,229.0,Myo Chinese & Sushi,Restoran,
"Yenişehir, Kağnıcı Yolu Cd. No:4, 34888 Ataşehir/İstanbul",0530 148 06 86,40.9955645,29.1379885,4.9,https://maps.google.com/?cid=13363301944223577775,,338.0,Atasehir Sen Kahvalti,Kahvaltı,
"Ataşehir Atatürk NAR POİNT AVM bahçe katı Ataşehir Bulvarı, Atatürk, 3. Cd. no:7, 34758 Ataşehir/İstanbul",0552 734 24 24,40.9911934,29.135917,4.8,https://maps.google.com/?cid=2860914895331146294,https://g.page/r/CTY61oTwArQnEBI/review,117.0,Mantımia Ataşehir,Restoran,
"Koşuyolu, Görgülü Sk., 34718 İbrahimağa - Kadıköy/Kadıköy/İstanbul",0532 541 72 82,41.0043472,29.0301327,4.6,https://maps.google.com/?cid=7988007771834157029,,227.0,Kuru Fasulyeci Hasan Usta,Restoran,
"Koşuyolu, Asmadalı Sk. No:6, 34718 Kadıköy/İstanbul",0531 273 82 82,41.0076289,29.0381138,4.5,https://maps.google.com/?cid=7216775925661602531,http://kaensushi.com/,2621.0,Kaen Sushi,Uzak Doğu Mutfağı,₺₺₺
"Acıbadem, Acıbadem Cd. 87/A, 34718 Kadıköy/İstanbul",0530 912 34 87,41.0021328,29.0415383,4.7,https://maps.google.com/?cid=11599016721004026633,,1299.0,"Wake N Bake , Intercontinental Gastro Club by Araz Aknam",Restoran,
"Acıbadem, Acıbadem Cd. No:132, 34718 Kadıköy/İstanbul",(0216) 326 01 40,41.0038876,29.044527799999997,4.5,https://maps.google.com/?cid=8836688637107584653,,1059.0,BAM'S Cafe Restaurant,Restoran,₺₺
"Acıbadem, Acıbadem Cd. No:154, 34660 Üsküdar/İstanbul",(0216) 326 54 88,41.007722,29.0497858,4.5,https://maps.google.com/?cid=6284623265230085857,http://www.kukis.com.tr/,7309.0,KukisAcıbadem,Fırın,₺₺
"Acıbadem, Acıbadem Cd. no:129/1, 34674 Üsküdar/İstanbul",0552 454 91 91,41.0072299,29.0481483,4.5,https://maps.google.com/?cid=9572393208271755530,https://www.instagram.com/hangry.21/,298.0,Hangry21 Burger Cafe,Hamburger,
"Acıbadem Caddesi , No: 119 D:A, Acıbadem, 34660 Üsküdar/İstanbul",0506 382 04 29,41.006663,29.0469048,4.6,https://maps.google.com/?cid=8209936714721727783,http://www.kaffeeschutz.com/,189.0,Kaffee Schütz Acıbadem,Çay/Kahve,
"Acıbadem, Çeçen Sok. No:25, 34660 Üsküdar/İstanbul",(0216) 345 05 26,41.0009448,29.054957500000004,4.6,https://maps.google.com/?cid=12995034646951682796,http://www.asuman.com/,2153.0,Asuman Akasya,Tatlı,
"Acıbadem, Acıbadem Cd. No:119 D:C, 34660 Üsküdar/İstanbul",0545 871 53 57,41.0066757,29.046941000000004,4.5,https://maps.google.com/?cid=12425004977139659249,,398.0,Hane Çikolata & Kahve Acıbadem,Tatlı,
"Ünalan, Çağla Sok. no:25, 34700 Üsküdar/İstanbul",(0216) 317 19 19,41.00545890000001,29.0653786,4.7,https://maps.google.com/?cid=6197400072181598899,,512.0,Marmara Balık Lokantası,Restoran,₺₺
"Ünalan, Çağla Sok. No:1D, 34700 Üsküdar/İstanbul",(0216) 606 14 74,41.0053906,29.0661245,4.8,https://maps.google.com/?cid=6433211352822054108,,112.0,BRET Artisan Bakery,Fırın,
"Ünalan, Sarnıç Sk No:34000, 34700 Üsküdar/İstanbul",0537 524 01 10,41.0058011,29.065087799999997,4.5,https://maps.google.com/?cid=6066621666534455126,,112.0,Tablacı Tarihi Adana Kebapçısı,Restoran,
"Emaar Square AVM, Ünalan, Libadiye Cd. No:80/1, 34700 Üsküdar/İstanbul",(0216) 255 16 66,41.0041837,29.071030800000003,4.7,https://maps.google.com/?cid=11504224960015217144,https://www.huqqa.com/tr/emaar-sqr-huqqa/,2941.0,HuQQa Emaar - Best Shisha & Breakfast in İstanbul,,
"Esatpaşa, Adnan Menderes Cd No:64-70/A, 34750 Ataşehir/İstanbul",(0216) 470 70 66,41.0041532,29.0823977,4.8,https://maps.google.com/?cid=11332825320124930613,http://www.tevfikusta.com/,1285.0,Kebapçı Tevfik Usta,Restoran,
"Aşıkveysel, 3001. Cd. 92/B, 34707 Ataşehir/İstanbul",(0216) 315 38 38,41.0042782,29.0935024,4.5,https://maps.google.com/?cid=13486725389663063432,,411.0,Gözde Kanat,Restoran,₺₺
"Altı, Batı, Karanfil Sk Varyap Meridian A Blok, 34779 Ataşehir/İstanbul",0532 743 30 50,41.0006432,29.1021256,4.9,https://maps.google.com/?cid=5015400962682700803,https://mejnunocakbasi.com/,423.0,Le Mejnun Ocakbaşı,Restoran,
"Mustafa Kemal, 3001. Cd. 55/A, 34762 Ataşehir/İstanbul",0536 216 16 26,41.0047452,29.094797300000003,4.7,https://maps.google.com/?cid=15117064862839977894,,113.0,Mekan Restaurant,Restoran,
"Çamlık, Sarızeybek Sk. No:74, 34774 Ümraniye/İstanbul",(0216) 999 64 75,41.0023454,29.1221573,5.0,https://maps.google.com/?cid=769563293489847827,http://www.culaccino.com.tr/,458.0,Caffe La Culaccino,Çay/Kahve,
"Tatlısu, Elalmış Cd. No:43, 34774 Ümraniye/İstanbul",444 8 464,41.0049945,29.1321286,4.5,https://maps.google.com/?cid=5830523124336482225,http://www.espressolab.com/,399.0,Espressolab Şerifali,Çay/Kahve,₺₺
"Tatlısu, Elalmış Cd. No:50 D:2, 34758 Ümraniye/İstanbul",0546 136 00 67,41.0032928,29.130188200000003,4.6,https://maps.google.com/?cid=2009666235253368954,https://kaburgaciomurusta.com/,633.0,Kaburgacı Ömür Usta,Restoran,
"Tatlısu, Elalmış Cd. No:46, 34774 Ümraniye/İstanbul",(0216) 670 12 12,41.0045734,29.1314202,4.7,https://maps.google.com/?cid=2172052492512756856,https://www.latifedoner.com/,363.0,Latife Döner,Restoran,
"Tatlısu, Server Sokağı No:17A, 34774 Ümraniye/İstanbul",(0216) 313 64 33,41.0037147,29.1301321,4.5,https://maps.google.com/?cid=4467227165544421146,,349.0,Sweet Garden Cafe & Restaurant,Restoran,₺₺
"Mehmet Akif Mahallesi, Osmangazi Caddesi 17/A, Şerifali, 34774 Ümraniye/İstanbul",(0216) 526 27 47,41.006491,29.133689,4.5,https://maps.google.com/?cid=11835868803584013982,http://www.200gramburger.com/,295.0,Burger&sausage 200 GRAM,Restoran,
"Selimiye, Şerif Kuyusu Sk. No:57, 34668 Üsküdar/İstanbul",(0216) 531 30 00,41.0102958,29.0166711,4.5,https://maps.google.com/?cid=6626506681520059874,http://www.uskudar.bel.tr/,2329.0,Nevmekan Selimiye,Çay/Kahve,₺₺
"Selimiye, Selimiye Kışla Cd. 36/A, 34668 Üsküdar/İstanbul",0544 398 60 91,41.010266,29.017437500000003,4.6,https://maps.google.com/?cid=15477381558600471300,,150.0,Kalika Food and Coffee,Restoran,
"Selimiye, Harem İskelesi Cd. No27/A, 34668 Üsküdar/İstanbul",(0216) 553 61 83,41.0124831,29.015640200000004,4.5,https://maps.google.com/?cid=12423684376941490234,,158.0,Köşem Pasta & Cafe,Çay/Kahve,₺₺
"Selimiye, Selimiye Kışla Cd. 15A, 34668 Üsküdar/İstanbul",(0216) 532 09 32,41.0112781,29.0184461,4.5,https://maps.google.com/?cid=7243431470955144156,,293.0,Terra Pasta & Cafe,Çay/Kahve,₺
"Selimiye, Selimiye Hamam Sk. No:56, 34668 Üsküdar/İstanbul",0542 217 27 06,41.0103083,29.017319,4.6,https://maps.google.com/?cid=8509948743739533522,,327.0,Selimiye Park Restaurant,Restoran,
"Selimiye, Selimiye Kışla Cd. 14/A, 34668 Üsküdar/İstanbul",,41.01135,29.018259,4.6,https://maps.google.com/?cid=15754387510072598506,https://instagram.com/kendisibirmekan?igshid=OGIzYTJhMTRmYQ==,244.0,KENDİSİBİR MEKAN,Çay/Kahve,
"Salacak Mh Harem İskelesi Caddesi, Salacak, Çiçekçi Sk. No:22, 34668 Üsküdar/İstanbul",(0216) 310 09 32,41.0128646,29.0158404,4.5,https://maps.google.com/?cid=18260118366788283275,,338.0,Deniz Kebap,Restoran,₺₺
"Barbaros, Denizmen Sk. No:15, 34662 Üsküdar/İstanbul",(0216) 474 65 65,41.0126276,29.0330136,4.9,https://maps.google.com/?cid=18174939467791840247,https://www.lezzetihayalet.com.tr/,325.0,Lezzeti Hayal Et Cafee & Restaurant,Restoran,
"Barbaros, Mareşal Sk. No:9/A, 34662 Üsküdar/İstanbul",0540 340 10 20,41.0153105,29.0319732,4.9,https://maps.google.com/?cid=8731519261180263817,,578.0,Rikka Burger,Hamburger,
"Valide-i Atik, Dr. Fahri Atabey Cd. No:107, 34668 Üsküdar/İstanbul",0532 483 96 53,41.0153025,29.0282854,4.5,https://maps.google.com/?cid=3232799963355002000,http://www.finecoffeeusk.com/,228.0,Runge Coffee Roastery Üsküdar,Çay/Kahve,
"Barbaros, Nuhkuyusu Cd :28\A, 34662 Üsküdar/İstanbul",(0216) 474 39 53,41.0169037,29.030561100000003,4.7,https://maps.google.com/?cid=4614578252389149928,,217.0,Space Pizza,Pizza,
"Zeynep Kamil, Nuhkuyusu Cd No:45, 34668, 34668 Üsküdar/İstanbul",0535 735 27 91,41.0135103,29.0230884,4.6,https://maps.google.com/?cid=14324808627999187921,,107.0,Nail Usta,Restoran,
"Koşuyolu, Mehmet Akfan Sokağı No:15-17A, 34718 Kadıköy/İstanbul",0554 021 50 40,41.009383,29.040971,4.8,https://maps.google.com/?cid=5397048760931823988,http://www.instagram.com/anka.lounge,757.0,Anka Lounge,Çay/Kahve,
"Barbaros, Veysi Paşa Sk. No:14, 34662, 34662 Üsküdar/İstanbul",0552 536 81 27,41.0170469,29.0389358,4.7,https://maps.google.com/?cid=15243756260763541428,http://www.tebessumkahvesi.com.tr/,1977.0,Tebessüm Kahvesi,Çay/Kahve,₺₺
"Acıbadem, Acıbadem Cd. Gonca Apt No: 188/C, 34660 Üsküdar/İstanbul",444 8 464,41.0101936,29.0518334,4.5,https://maps.google.com/?cid=17713464406349054083,https://www.espressolab.com/,276.0,Espressolab Acıbadem,Çay/Kahve,₺₺
"Acıbadem, Acıbadem Cd. No:190/B, 34718 Üsküdar/İstanbul",0552 443 73 26,41.0101866,29.051859600000004,4.8,https://maps.google.com/?cid=13711917806884940635,https://www.instagram.com/kaburgaciziyafettinacibadem/?igshid=MzRlODBiNWFlZA==,1180.0,Kaburgacı Ziyafettin Acıbadem,Restoran,
"Acıbadem, Acıbadem Cd. No:190, 34660 Üsküdar/İstanbul",0532 728 23 79,41.0103576,29.051924,4.6,https://maps.google.com/?cid=7249135388860960747,http://www.charla.com.tr/,173.0,Charla Acıbadem,Restoran,
"Acıbadem, Acıbadem Cd. No:181 2 D:C, 34660 Üsküdar/İstanbul",(0216) 343 46 06,41.0136337,29.0542221,4.7,https://maps.google.com/?cid=16480150635175247846,https://www.sobecoffee.com/,398.0,SOBE COFFEE,Çay/Kahve,
"Acıbadem, Acıbadem Cd. No:173, 34660 Üsküdar/İstanbul",(0216) 327 53 23,41.0129254,29.053775899999994,4.5,https://maps.google.com/?cid=1630443472920277724,https://www.firinanatolia.com/,328.0,Fırın Anatolia Acıbadem,Fırın,
"Acıbadem, Eczacı Necip Akar Sk. No:1A, 34660 Üsküdar/İstanbul",0540 252 52 33,41.0140463,29.0553443,4.8,https://maps.google.com/?cid=13097558613702617468,https://www.feinka.com/,115.0,Feinka Coffee,Çay/Kahve,
"Acıbadem Caddesi, Acıbadem, Palmiye Sokaği No:1/D, 34398 Üsküdar/İstanbul",(0216) 339 39 59,41.0134267,29.054129600000003,4.7,https://maps.google.com/?cid=2092341553019451270,https://www.zerun1650.com/,153.0,Zerun 1650,Fırın,
"Küçük Çamlıca, Erkan Ocaklı Sokağı 7/A, 34696 Üsküdar/İstanbul",(0216) 545 50 00,41.0145417,29.0585616,4.5,https://maps.google.com/?cid=7209495055982056505,http://www.fumare.com.tr/,324.0,Fumare,Çay/Kahve,
"Küçük Çamlıca, Şht. Serhat Emre Sk. NO:37, 34696 Üsküdar/İstanbul",(0216) 202 28 28,41.0167218,29.060604599999994,4.5,https://maps.google.com/?cid=6172629488538554605,http://www.mashhad.com.tr/,620.0,Mashhad İstanbul Cafe & Lounge,Çay/Kahve,
"Küçük Çamlıca Üçpınarlar cad, Küçük Çamlıca, Yuvam Sk. no:1, 34696 Üsküdar/İstanbul",(0216) 326 81 07,41.0122614,29.0626696,4.5,https://maps.google.com/?cid=14935170465713753382,,256.0,MONCHER LOUNGE,Çay/Kahve,
"Küçük Çamlıca Mahallesi Libadiye Caddesi, Küçük Çamlıca, Moda Sk. No: 2, 34696 Üsküdar/İstanbul",0530 834 81 56,41.0107494,29.0738311,4.5,https://maps.google.com/?cid=3144217355454821991,http://www.mandallounge.com/,265.0,Mandal Lounge Restaurant - Nargile,Restoran,
"Cumhuriyet, Libadiye Cd. No:35, 34699 Üsküdar/İstanbul",(0216) 521 41 41,41.012147,29.075198,4.5,https://maps.google.com/?cid=18007730100985375605,,311.0,Pileki Pastaneleri,Fırın,
